id,comment_count,favorite_count,score
5367318,16,,1
5155382,16,,470
5563131,23,,264
5344911,24,,77
5357532,51,,5
59997532,1,,0
60003296,1,,0
60021934,1,,0
60127118,1,,0
60131094,1,,0
60382344,1,,0
60533590,1,,0
59978351,1,,1
60038640,1,,1
60143253,1,,1
60151845,1,,1
60215345,1,,1
60388584,1,,1
60456432,1,,1
60203154,1,,2
60074748,1,,3
60404757,1,,9
60374724,1,,-2
60019734,2,,0
60080131,2,,0
60194621,2,,0
60377984,2,,0
60495040,2,,0
59971895,2,,1
59984441,2,,1
60221708,2,,1
60278152,2,,1
60292231,2,,1
60437725,2,,1
60523854,2,,1
60291558,2,,2
60303373,2,,5
60376675,2,,6
60307019,2,,-4
59991925,3,,0
60046832,3,,0
60232680,3,,0
60404677,3,,0
59968359,3,,1
60000807,3,,1
60071326,4,,0
60329355,4,,0
60478613,4,,0
60380177,4,,1
60452154,4,,1
60503539,4,,1
60506579,4,,3
60321928,5,,0
60326801,5,,0
60107697,5,,1
60228345,5,,2
60468938,5,,2
60071777,6,,0
60483954,6,,0
60413117,6,,157
59956696,7,,3
60052608,8,,0
60339766,8,,1
60106400,8,,2
60517129,9,,0
60174642,9,,5
60300192,10,,1
60183174,10,,58
60246076,12,,0
60393677,16,,2
60242323,20,,445
3143378,1,,0
3215165,1,,0
3482768,1,,0
3521159,1,,0
3584338,1,,0
3344288,1,,1
3218119,1,,2
3348394,1,,2
3751910,1,,2
3423308,1,,3
3457864,1,,6
3664395,1,,7
3665620,1,,7
3550377,1,,115
3286611,1,,161
3204345,1,,-2
3178600,2,,0
3370739,2,,0
3237525,2,,1
3245269,2,,1
3411968,2,,1
3653753,2,,1
3733147,2,,1
3220930,2,,2
3523718,2,,2
3593084,2,,2
3308026,2,,3
3139835,2,,5
3590533,2,,5
3166551,2,,7
3550162,2,,8
3256623,2,,9
3588338,2,,-6
3190181,3,,0
3271828,3,,0
3300714,3,,0
3440871,3,,0
3526854,3,,0
3360565,3,,1
3592886,3,,1
3739403,3,,1
3269069,3,,2
3687169,3,,3
3699301,3,,7
3419081,3,,15
3397137,3,,17
3141340,3,,31
3753182,3,,37
3191484,4,,0
3390763,4,,0
3290089,4,,1
3450029,4,,1
3627621,4,,3
3638418,4,,3
3310570,4,,4
3525167,4,,4
3352149,4,,7
3443824,4,,28
3289602,4,,39
3736420,4,,85
3757199,5,,0
3476461,5,,1
3739929,5,,2
3252111,5,,3
3688208,5,,4
3490634,5,,11
3214976,5,,24
3668198,5,,58
3259166,5,,182
3214233,6,,0
3463811,6,,0
3506265,6,,1
3536038,6,,4
3168730,6,,41
3573250,6,,69
3653082,6,,74
3376061,7,,2
3321577,7,,4
3138500,7,,7
3536168,7,,11
3145248,7,,41
3654831,8,,1
3723575,8,,2
3730105,8,,4
3408998,9,,14
3219594,10,,6
3700215,10,,11
3328973,10,,17
3586607,10,,65
3644085,10,,132
3408667,11,,5
3534649,11,,5
3442866,11,,6
3754843,13,,0
3619038,14,,2
3207849,15,,634
3355355,16,,0
3522481,19,,332
3190061,21,,2
10840189,1,,0
10952038,1,,0
10959502,1,,0
11402705,1,,0
10922592,1,,1
11004238,1,,1
11033199,1,,1
11042994,1,,1
11218015,1,,1
11350452,1,,1
11419774,1,,1
11434801,1,,1
10997098,1,,2
11038120,1,,3
11264243,1,,3
11050003,1,,4
10901390,1,,5
11370423,1,,19
10999796,2,,0
11318726,2,,0
11346230,2,,0
11128210,2,,1
11413236,2,,1
10860314,2,,2
10987379,2,,2
11087828,2,,2
11293255,2,,2
11314150,2,,2
10880858,2,,3
11444244,2,,5
11177377,2,,8
11033880,2,,9
10872861,2,,11
11213773,2,,11
11317757,2,,67
11036266,3,,0
11215503,3,,0
11458348,3,,0
10997752,3,,1
11021687,3,,1
11037030,3,,2
11171163,3,,3
11289880,3,,3
11157676,3,,7
11184468,3,,7
11442955,3,,10
10976398,3,,14
11140139,4,,0
11318177,4,,0
10849866,4,,1
10895230,4,,1
10897212,4,,1
11210206,4,,1
11330121,4,,1
11394981,4,,1
10828947,4,,3
11389557,4,,4
11096174,4,,21
11039114,5,,2
11113676,5,,2
11399564,5,,2
11029597,5,,3
11451086,5,,6
11424241,5,,9
10965319,5,,13
11245040,5,,46
10934293,5,,87
11403992,6,,0
10933627,6,,1
10953773,6,,1
10991224,6,,1
11328289,6,,1
11414818,6,,1
11224736,6,,2
11234408,6,,2
11283373,6,,2
11440273,6,,2
11037572,6,,3
11039749,6,,3
11008465,6,,4
11109169,7,,0
10851903,7,,1
10912482,7,,1
11004041,7,,1
11213032,7,,1
11260613,8,,15
10994901,8,,43
11233312,8,,48
10939736,9,,0
11049657,9,,0
11039046,9,,1
11131451,9,,1
10956119,9,,3
11100108,9,,338
11367458,10,,3
11015950,11,,1
11356234,11,,147
11212378,12,,0
11392655,13,,1
11331833,13,,4
10860730,17,,6
11194267,24,,0
10927762,25,,0
11165926,34,,225
39740967,1,,0
39821699,1,,0
39847768,1,,0
39982415,1,,0
39982848,1,,0
40170785,1,,0
40279432,1,,0
39749981,1,,1
39994212,1,,2
40017417,1,,2
40015513,1,,3
39737632,1,,4
40160890,1,,20
39706841,2,,0
39741169,2,,0
40073644,2,,0
40113896,2,,0
40135944,2,,1
39684060,2,,3
39954869,2,,3
40083655,2,,3
40198521,2,,3
39865555,2,,4
39967907,2,,4
39795075,3,,0
39986751,3,,0
40065372,3,,0
40268438,3,,0
39768215,3,,1
39833069,3,,1
39976372,3,,1
40110791,3,,1
40205305,3,,1
40266631,3,,1
39884107,3,,3
39909300,3,,3
40105369,3,,4
40260229,3,,8
39823838,4,,0
40204630,4,,0
39863754,4,,2
39996080,4,,13
40052129,4,,15
40154140,4,,67
39684256,5,,0
39695118,5,,0
39909643,5,,0
39974167,5,,0
39998946,5,,0
40121917,5,,0
40149936,5,,0
40123816,5,,1
40201426,5,,1
40024997,5,,4
40194129,5,,13
39711107,5,,-1
39919099,6,,0
39727456,6,,1
40251222,6,,1
39698240,6,,3
39924537,6,,3
39686629,6,,11
39913061,6,,17
40045942,6,,28
39960294,7,,1
39994056,7,,1
39754838,7,,3
40226107,7,,5
39677871,7,,38
39724171,7,,56
40144434,8,,0
40151523,8,,1
39871778,8,,-1
40206222,9,,0
39939120,9,,1
40280693,9,,1
39867757,9,,5
39814826,10,,1
40140583,15,,0
39739983,16,,0
72879012,1,,0
72901880,5,,0
72910776,3,,0
73031168,2,,0
73092370,3,,0
73118649,1,,0
73233240,4,,0
72883731,4,,0
73223511,4,,0
73176555,2,,0
72906672,2,,0
72764565,6,,0
73211411,2,,0
72980795,1,,0
72657070,2,,0
72672432,4,,0
72668475,8,,1
72748209,1,,1
72802942,3,,1
72828254,6,,1
72874349,1,,1
72890267,3,,1
72918544,2,,1
73025843,9,,1
73037079,1,,1
73081910,2,,1
73178264,2,,1
73241322,4,,1
72758537,4,,1
72867068,3,,1
73031993,6,,1
72840113,3,,1
72749939,3,,1
73018750,3,,1
73196266,14,,1
72837475,2,,2
72916716,4,,2
73224658,6,,2
72658618,11,,2
73046854,5,,2
72792781,11,,3
72846576,1,,3
73108565,3,,3
73144941,5,,3
73200353,15,,4
72927467,8,,9
73013690,3,,-4
72876321,3,,-1
7313997,1,,0
7511725,1,,0
7254704,1,,1
7415847,1,,1
7589865,1,,1
7119064,1,,2
7181241,1,,2
7188309,1,,2
7321453,1,,2
7521370,1,,2
7528747,1,,5
7368370,1,,9
7039230,1,,13
7266396,2,,0
7376663,2,,0
7436586,2,,0
7542838,2,,0
7050410,2,,1
7242570,2,,1
7251565,2,,1
7274123,2,,1
7394715,2,,1
7451824,2,,1
7514751,2,,1
7587228,2,,1
7092546,2,,2
7270521,2,,2
7603453,2,,2
7027413,2,,3
7183694,2,,3
7391575,2,,10
7249788,2,,44
7089950,2,,-2
7530341,3,,0
7542534,3,,0
7024285,3,,1
7123079,3,,1
7327007,3,,1
7548235,3,,1
7562551,3,,1
7031704,3,,3
7408978,3,,3
7224179,3,,6
7105696,3,,8
7582908,3,,11
7333837,3,,14
7344402,3,,25
7493787,3,,-1
7087296,4,,0
7027623,4,,1
7198242,4,,1
7232992,4,,1
7363174,4,,1
7611050,4,,1
7017344,4,,3
7139390,4,,3
7570557,4,,3
7552940,4,,4
7227207,4,,5
7614566,4,,14
7320097,4,,141
7424548,5,,0
7540470,5,,0
7545260,5,,0
7016091,5,,1
7067169,5,,1
7154745,5,,1
7276111,5,,1
7487242,5,,1
7562801,5,,1
7621609,5,,1
7037181,5,,3
7132425,5,,5
7453619,5,,5
7527825,5,,5
7013600,5,,6
7234486,5,,12
7019876,5,,-1
7099766,6,,0
7142561,6,,0
7207416,6,,1
7297329,6,,1
7146984,6,,8
7085000,6,,73
7036407,6,,79
7025240,7,,1
7604929,7,,3
7449129,7,,6
7253063,7,,11
7372377,7,,1134
7586598,8,,1
7598587,9,,10
7517430,9,,466
7501623,10,,8
7020667,11,,0
7477974,11,,1
7265037,11,,48
7458007,12,,1
7540949,13,,16
7151775,13,,186
7377811,14,,0
7162960,14,,7
7165050,16,,303
7417101,21,,18
7131683,24,,2682
3783435,1,,0
3763742,1,,1
4089759,1,,1
4331930,1,,1
4368117,1,,1
4050570,1,,2
4211255,1,,2
4360293,1,,2
4014013,1,,3
3859058,1,,4
4062108,1,,4
4369383,1,,4
3982273,1,,6
4348858,2,,0
3988976,2,,1
4090032,2,,1
4325217,2,,1
3904046,2,,2
4170742,2,,3
3989293,2,,4
4283848,2,,4
4230062,2,,7
3790361,2,,8
3860953,2,,11
4066845,3,,0
4067283,3,,0
4077228,3,,0
4397739,3,,0
3992068,3,,1
4069096,3,,1
4379346,3,,1
4051051,3,,2
3931420,3,,4
4064156,3,,4
3880129,3,,6
3904045,3,,88
3974610,4,,0
3834082,4,,1
3835082,4,,2
3967114,4,,2
3978133,4,,2
4179840,4,,3
3762096,4,,4
3802668,4,,5
4153619,4,,5
4304831,4,,7
3969645,4,,16
4387342,4,,19
3931379,4,,-7
3989032,4,,253
4372006,5,,0
3761892,5,,1
3885316,5,,1
3936187,5,,1
4063407,5,,4
4382430,5,,5
4092050,5,,6
4060746,5,,9
3978216,5,,62
4066568,5,,69
4177043,6,,0
4315949,6,,0
3881070,6,,1
4082857,6,,1
4168459,6,,1
3805407,6,,3
3815434,6,,3
3965328,6,,3
3954472,6,,6
4341453,6,,7
4374010,6,,11
4091105,6,,63
4117491,7,,0
4358471,7,,2
4356637,7,,6
3917353,7,,8
4034211,7,,9
4310262,8,,1
4031745,8,,6
4249315,8,,32
4266496,8,,195
4105704,9,,0
4112511,9,,3
4332301,10,,0
4203837,10,,74
3971051,12,,104
4320011,14,,0
3922183,16,,27
4256824,17,,11
4006575,17,,819
4036129,20,,0
4083908,20,,800
4056261,29,,360
4354034,75,,8
8517451,1,,0
8650652,1,,0
8888341,1,,0
8331822,1,,1
8447430,1,,1
8549495,1,,1
8677135,1,,2
8864352,1,,3
8435921,1,,5
8835794,1,,5
8441316,2,,0
8504618,2,,0
8541615,2,,0
8629560,2,,1
8661860,2,,1
8861064,2,,1
8787869,2,,2
8812185,2,,2
8877127,2,,2
8889658,2,,4
8582054,2,,12
8708832,2,,30
8895513,2,,44
8277566,3,,0
8332729,3,,1
8624695,3,,1
8781852,3,,1
8522759,3,,2
8773740,3,,3
8412674,3,,4
8528574,3,,7
8750587,3,,7
8391581,3,,8
8887171,3,,15
8349566,4,,0
8485351,4,,0
8490934,4,,0
8708536,4,,0
8776522,4,,0
8413821,4,,1
8571109,4,,1
8653587,4,,1
8471119,4,,2
8834369,4,,2
8412748,4,,3
8634124,4,,3
8836477,4,,3
8702198,4,,4
8796944,4,,4
8396128,4,,7
8794894,4,,7
8361698,4,,8
8471254,4,,12
8342149,4,,-4
8749671,4,,-2
8387145,5,,0
8417565,5,,2
8572665,5,,2
8579186,5,,2
8666938,5,,2
8896801,5,,2
8539883,5,,3
8590147,5,,3
8610395,5,,5
8497539,5,,9
8350605,6,,0
8528120,6,,0
8331713,6,,3
8521860,6,,6
8755732,7,,2
8523245,7,,4
8722306,7,,12
8708828,7,,19
8391904,7,,86
8550389,8,,0
8845555,8,,0
8778480,8,,1
8502358,8,,3
8500006,8,,6
8793698,9,,1
8733120,10,,2
8447818,10,,14
8686825,10,,108
8863220,10,,141
8655592,12,,0
8323499,12,,8
8466795,14,,29
8770253,19,,5
8783170,27,,0
8627399,46,,13
1714188,1,,0
1311420,1,,1
1311468,1,,1
1534501,1,,1
1544842,1,,1
1608800,1,,1
1643252,1,,1
1657982,1,,1
1313153,1,,2
1819981,1,,3
1673993,1,,8
1380389,2,,0
1656757,2,,0
1674102,2,,0
1355253,2,,1
1849095,2,,1
1860714,2,,1
1519572,2,,2
1610092,2,,2
1325214,2,,3
1480080,2,,4
1612182,2,,4
1869806,2,,5
1804736,2,,6
1445851,2,,18
1567261,2,,18
1404273,2,,20
1682134,2,,23
1733657,2,,27
1506616,3,,0
1531572,3,,0
1631545,3,,0
1681690,3,,0
1689770,3,,0
1722014,3,,0
1601405,3,,1
1671744,3,,1
1688726,3,,1
1703870,3,,2
1834082,3,,2
1290895,3,,5
1417238,3,,5
1857460,3,,5
1787205,3,,13
1856619,3,,21
1787172,3,,71
1638246,3,,122
1483929,3,,-1
1587763,4,,0
1809085,4,,0
1316520,4,,1
1335767,4,,1
1416552,4,,2
1423641,4,,2
1616258,4,,2
1781604,4,,3
1395632,4,,4
1475645,4,,15
1857177,4,,16
1516004,4,,17
1757139,5,,0
1555222,5,,2
1326543,5,,3
1376263,5,,3
1409982,5,,3
1626054,5,,3
1642461,5,,3
1315962,5,,16
1460314,5,,17
1880954,5,,18
1299734,5,,61
1871591,5,,-1
1788818,6,,2
1515216,6,,5
1811636,6,,74
1409499,6,,75
1488715,6,,353
1788344,6,,127
1353331,6,,139
1738310,7,,0
1403691,7,,5
1379370,7,,10
1450341,7,,17
1843557,7,,36
1441265,8,,0
1876538,8,,3
1875622,8,,73
1539065,8,,-5
1297776,9,,0
1435467,9,,5
1639882,9,,7
1821290,10,,92
1603667,11,,4
1658775,14,,0
1294097,14,,3
1473421,14,,6
1716621,15,,845
1855118,15,,680
1600194,17,,388
6341201,1,,0
6761255,1,,0
6908435,1,,0
6603701,1,,1
6745294,1,,1
6891974,1,,1
6899100,1,,2
6456020,1,,3
6491254,1,,4
6539190,1,,4
6723089,1,,68
6394012,2,,0
6433054,2,,0
6452624,2,,0
6482180,2,,0
6723375,2,,0
6788649,2,,0
6978236,2,,0
6809320,2,,1
6811642,2,,1
6614894,2,,2
6677636,2,,2
6710504,2,,2
6789598,2,,2
6356774,2,,3
6410985,2,,3
6831489,2,,3
6974367,2,,3
6638114,2,,6
6757972,2,,6
6973928,2,,8
6682839,2,,16
6478913,2,,18
6857137,2,,18
6458491,3,,0
6536484,3,,0
6616566,3,,0
6732904,3,,0
6816946,3,,0
6853612,3,,0
6347054,3,,1
6425912,3,,1
6431160,3,,1
6528787,3,,1
6530702,3,,1
6979743,3,,1
6888078,3,,2
6904106,3,,3
6704705,3,,4
6890309,3,,4
6686105,3,,7
6700879,3,,13
6439904,3,,46
6606858,4,,0
6773650,4,,0
6852141,4,,0
6457229,4,,1
6736995,4,,1
6856342,4,,1
6719602,4,,2
6855682,4,,2
6578889,4,,4
6607736,4,,8
6815407,4,,9
6436470,4,,24
6378334,4,,39
6747761,4,,42
6391634,5,,0
6879544,5,,1
6435214,5,,2
6909874,5,,2
6620502,5,,3
6662986,5,,3
6626206,5,,9
6917706,5,,9
6865956,5,,31
6762287,5,,54
6759586,5,,-1
6356383,6,,0
6438817,6,,2
6926555,6,,3
6735302,6,,4
6773733,6,,7
6509286,6,,8
6419219,7,,18
6622043,7,,149
6738780,7,,156
6615607,8,,0
6615914,8,,0
6689271,8,,2
6495913,8,,5
6830786,8,,7
6351873,8,,79
6890203,10,,1
6420671,10,,2
6737735,10,,5
6450396,10,,69
6394253,11,,2
6654785,13,,0
6741010,13,,-2
6874898,14,,33
6587528,21,,811
6379272,21,,223
28234121,1,,0
28274378,1,,0
28275263,1,,0
28489172,1,,0
28528017,1,,0
28571664,1,,0
28633022,1,,0
28689948,1,,0
28110881,1,,1
28244315,1,,1
28437976,1,,1
28669337,1,,1
28474065,1,,2
28418628,1,,3
28466775,1,,4
28638415,1,,31
28570214,2,,1
28325207,2,,2
28354771,2,,3
28502360,2,,3
28429124,2,,5
28648260,2,,5
28678022,2,,9
28535655,2,,243
28134562,3,,0
28106471,3,,1
28417204,3,,1
28454535,3,,1
28280542,3,,2
28289927,3,,2
28132564,3,,3
28214965,3,,8
28601725,3,,8
28160115,3,,33
28245346,4,,0
28481921,4,,0
28494680,4,,0
28516661,4,,0
28231438,4,,1
28337916,4,,1
28425145,4,,1
28497719,4,,1
28259643,4,,4
28337633,4,,6
28215347,4,,7
28172070,5,,0
28230032,5,,0
28313198,5,,0
28547191,5,,0
28620653,5,,0
28517815,5,,1
28539714,5,,1
28658340,5,,1
28726268,5,,1
28253372,5,,2
28284150,5,,7
28121212,6,,1
28181703,6,,1
28190316,6,,3
28581586,6,,3
28592737,6,,5
28403032,6,,13
28253438,7,,0
28217189,7,,1
28200484,8,,0
28129275,8,,1
28461779,8,,2
28714863,8,,138
28207917,9,,0
28277965,9,,0
28194325,9,,1
28251539,9,,1
28363844,9,,51
28524763,10,,2
28720884,10,,2
28426575,11,,0
28701786,11,,176
28549055,12,,1
28214197,14,,0
28631091,15,,7
28363324,17,,20
33034873,1,,0
33069618,1,,0
33018248,1,,1
33059699,1,,1
33184942,1,,1
33341769,1,,1
33024953,1,,3
33134213,1,,195
33046271,2,,0
33075265,2,,0
33173188,2,,0
33219248,2,,0
33219692,2,,0
33232982,2,,1
33368196,2,,1
33562892,2,,1
33260642,2,,2
33349614,2,,2
33459148,2,,23
33089755,3,,0
33276472,3,,0
33383600,3,,0
33517334,3,,0
33144188,3,,1
33157576,3,,1
33397884,3,,1
33434404,3,,1
33477258,3,,1
33151797,3,,2
33164642,3,,2
33256635,3,,2
33463956,3,,2
33476557,3,,2
33482704,3,,2
33586987,3,,2
33326081,3,,4
33039658,4,,0
33331093,4,,0
33404733,4,,0
33436483,4,,0
33495688,4,,0
33022363,4,,1
33044367,4,,1
33315709,4,,1
33375064,4,,1
33027447,4,,2
33047082,4,,2
33256332,4,,2
33255662,4,,3
33106629,4,,4
33564056,4,,4
33575356,4,,6
33293217,4,,14
33289044,5,,0
33173052,5,,1
33476549,5,,1
33478737,5,,1
33582945,5,,1
33094435,5,,2
33553445,5,,2
33271573,6,,0
33530393,6,,1
33582166,6,,1
33356943,6,,51
33439461,7,,0
33087433,7,,2
33166479,7,,4
33164210,7,,-1
33315604,8,,1
33349672,8,,4
33545380,8,,5
32999125,8,,16
33264598,9,,0
33279824,11,,0
33260765,11,,5
33219329,13,,1
33126525,13,,25
33467743,14,,0
33060081,14,,6
33360486,18,,2
33523548,30,,1
18568982,1,,0
18949770,1,,0
18952181,1,,0
19071349,1,,0
18759893,1,,1
18826352,1,,1
18930714,1,,1
19025911,1,,1
18885565,1,,2
18542951,1,,5
18937372,1,,5
18930203,1,,10
19006564,1,,-3
18512540,2,,0
18873137,2,,0
18938051,2,,0
18983776,2,,0
18865320,2,,1
19078996,2,,1
18538390,2,,2
18548878,2,,2
18808473,2,,2
18896852,2,,2
18599701,2,,3
19062468,2,,3
18910229,2,,4
18955778,2,,4
18568892,2,,9
18892624,3,,0
19010117,3,,0
19075883,3,,0
18823815,3,,1
19093743,3,,1
18734188,3,,2
18528152,3,,3
18702149,3,,3
18641283,3,,6
19042412,3,,6
18644553,4,,0
18683393,4,,0
19014950,4,,0
18779591,4,,1
18813499,4,,1
18562546,4,,2
18964624,4,,2
18787781,4,,3
18621381,4,,4
18977156,4,,5
18820138,4,,7
18949557,4,,74
18606619,4,,-2
18674678,5,,1
18680831,5,,1
18781482,5,,1
18936416,5,,1
19103839,5,,1
18485327,5,,2
18676289,5,,3
18770297,5,,6
18918330,5,,66
19103273,6,,0
18559093,6,,2
18653321,6,,3
19038862,6,,3
18649788,6,,4
18521753,6,,11
18560203,7,,0
18665374,7,,2
18753165,7,,2
18525036,7,,3
18780453,7,,7
18650460,7,,26
18564349,8,,0
18825342,8,,1
18660135,8,,3
19089444,8,,3
18832942,9,,2
18752211,9,,4
18822695,10,,0
19058833,10,,161
18567587,12,,0
18493490,12,,1
18548530,12,,4
18560906,13,,8
18567289,14,,1
18678586,14,,1
18928130,15,,614
18781926,21,,5
20488851,1,,0
20529981,1,,0
20561262,1,,0
20599264,1,,0
20816415,1,,0
20578701,1,,1
20606136,1,,1
20890556,1,,3
20893243,1,,3
20652153,1,,4
20721601,1,,4
20550200,2,,0
20738769,2,,0
20777217,2,,0
20429548,2,,1
20438177,2,,1
20424041,2,,2
20794045,2,,2
20477804,2,,5
20997487,2,,5
20929287,2,,-3
20776305,2,,-1
20605080,3,,0
20743321,3,,0
20885864,3,,0
20917395,3,,0
20441676,3,,1
20449510,3,,1
20906181,3,,1
20971625,3,,1
21032224,3,,1
20534073,3,,3
20535102,3,,4
20604150,3,,6
20840564,3,,7
20508326,4,,0
20639028,4,,0
20694903,4,,0
20851597,4,,0
20906044,4,,0
20926280,4,,0
21047457,4,,0
20724490,4,,1
20865395,4,,1
20935373,4,,1
20676328,4,,2
21026281,4,,2
20790071,4,,4
20914388,4,,5
20942214,4,,5
20568605,4,,33
20452957,5,,0
20541627,5,,0
20670998,5,,0
20968836,5,,0
20435808,5,,1
20567152,5,,1
20780911,5,,1
21024123,5,,1
20701190,5,,2
20594085,5,,3
20537174,5,,7
20450612,5,,44
20536516,6,,0
20461118,6,,3
20917238,6,,3
20798351,6,,6
20450322,7,,0
20538914,7,,0
20497591,7,,1
20910559,7,,1
20842582,7,,2
20721203,7,,97
20536292,9,,1
20972754,9,,1
20571662,9,,5
20850125,9,,-2
20934248,11,,2
20455809,12,,0
20426191,12,,3
20744397,12,,48
20421494,12,,329
20672917,13,,0
20870330,13,,7
20663903,15,,1
20522942,15,,2
20678216,16,,0
21231181,1,,0
21239654,1,,0
21402392,1,,0
21420244,1,,0
21424453,1,,0
21521018,1,,0
21616826,1,,0
21620307,1,,0
21639721,1,,0
21642244,1,,1
21367661,1,,2
21336048,1,,4
21224594,1,,8
21059920,2,,0
21115041,2,,0
21204020,2,,0
21463608,2,,0
21522874,2,,0
21592941,2,,0
21643083,2,,0
21064485,2,,1
21199063,2,,1
21593834,2,,1
21133868,2,,2
21121307,2,,4
21265845,2,,4
21632525,2,,4
21431170,2,,5
21514711,2,,7
21069711,3,,0
21300411,3,,0
21339734,3,,0
21417446,3,,0
21453553,3,,0
21489575,3,,0
21548721,3,,0
21144504,3,,1
21424413,3,,1
21588360,3,,1
21100840,3,,2
21130949,3,,2
21647012,3,,2
21198768,3,,3
21442355,3,,3
21148947,3,,5
21452867,3,,7
21493329,3,,7
21580210,3,,8
21336491,3,,14
21464008,3,,-1
21144269,4,,0
21371287,4,,0
21470535,4,,0
21403123,4,,1
21589446,4,,1
21609377,4,,1
21615930,4,,1
21660931,4,,1
21090806,4,,3
21151372,4,,4
21642102,4,,4
21570343,4,,-2
21261887,5,,0
21073177,5,,1
21293843,5,,1
21413779,5,,1
21212130,5,,3
21497668,5,,4
21681888,5,,5
21266691,5,,8
21459452,5,,9
21071998,6,,0
21665059,6,,0
21588012,6,,1
21195648,6,,3
21054740,6,,4
21198750,6,,8
21572467,6,,43
21063194,7,,1
21136547,7,,2
21553373,7,,2
21179729,7,,3
21674733,7,,3
21067685,7,,125
21167208,8,,7
21650337,8,,140
21117790,9,,1
21363312,9,,1
21325683,10,,2
21343878,10,,253
21199026,13,,582
21391475,14,,3
21356876,15,,3
21375370,15,,18
21590945,16,,0
21501253,16,,3
21666582,19,,3
21645699,21,,3
20031861,1,,0
20206831,1,,0
20249986,1,,0
20099611,1,,1
20127568,1,,1
20170473,1,,1
20201282,1,,1
20214849,1,,1
20233642,1,,1
20245777,1,,1
20372127,1,,1
20297483,1,,2
20319713,1,,2
20107319,1,,3
20336370,1,,3
20337668,1,,12
19804719,2,,0
19864164,2,,0
19903980,2,,0
20167561,2,,0
20206570,2,,0
20364534,2,,0
20384010,2,,0
19773005,2,,1
19893016,2,,1
20132065,2,,1
20181855,2,,1
20201629,2,,1
20339105,2,,1
20064221,2,,2
20206084,2,,2
19773344,2,,3
19984685,2,,3
20254933,2,,7
20381119,2,,7
20066613,2,,20
20337971,2,,34
19788978,2,,58
19867952,3,,0
20228126,3,,0
19995491,3,,3
20090611,3,,3
19797490,4,,0
20294461,4,,0
20329605,4,,0
19911915,4,,1
19969432,4,,1
20282167,4,,1
20342012,4,,1
20398966,4,,1
20333758,4,,2
20335185,4,,4
20312727,4,,5
20362978,4,,-2
19897928,5,,0
20153253,5,,0
20163135,5,,1
20156618,5,,3
20263692,5,,4
19935732,5,,6
20231329,5,,72
20223057,6,,0
19958814,6,,3
19867073,6,,7
20384885,6,,12
19930430,6,,50
19953768,7,,0
19988910,7,,0
20259246,7,,0
19781571,7,,2
20358874,7,,4
19940428,8,,9
20085298,9,,0
19896193,9,,3
19808087,13,,0
20008041,13,,2
20159665,14,,1
20197546,15,,1
20008361,16,,0
20223526,17,,2
20300591,18,,62
20016265,22,,0
20401460,22,,1
19902865,27,,10
32426087,1,,0
32456520,1,,0
32505588,1,,0
32709153,1,,0
32762649,1,,0
32783258,1,,0
32908547,1,,0
32577137,1,,1
32842592,1,,1
32433850,1,,2
32665234,1,,2
32755492,1,,4
32664378,2,,0
32714149,2,,0
32628587,2,,1
32635340,2,,1
32807524,2,,1
32844467,2,,1
32952624,2,,1
32882255,2,,2
32931330,2,,10
32417119,3,,0
32459949,3,,0
32790630,3,,0
32854130,3,,0
32895479,3,,0
32480494,3,,1
32595294,3,,1
32637809,3,,1
32704976,3,,1
32818953,3,,12
32844690,4,,0
32461804,4,,1
32787852,4,,1
32924622,4,,1
32995185,4,,1
32932664,4,,3
32731643,4,,4
32456343,4,,8
32511792,4,,-3
32720171,5,,0
32841632,5,,1
32661227,5,,2
32697412,5,,5
32670452,5,,12
32501179,5,,-1
32477763,6,,0
32523371,6,,0
32689375,6,,2
32888862,6,,2
32690004,6,,3
32441304,6,,-2
32695815,7,,2
32627423,8,,0
32892481,8,,1
32971423,8,,1
32869298,8,,4
32752884,9,,1
32834522,10,,0
32449781,10,,1
32825835,10,,6
32422750,10,,8
32555807,12,,4
32807396,12,,-1
32793563,15,,2
32590275,16,,2
32756751,16,,344
37881703,1,,0
38165508,1,,0
38236159,1,,0
38311100,1,,0
38432755,1,,0
38151135,1,,2
38362846,1,,2
37933527,1,,5
38223350,1,,7
37942304,1,,-1
37920788,2,,0
38370791,2,,0
38370817,2,,0
37918820,2,,1
38010971,2,,1
38104988,2,,1
38164439,2,,1
38162949,2,,2
38168550,2,,2
38339882,2,,3
38273221,2,,5
38005294,3,,0
38093484,3,,0
38103369,3,,0
38271026,3,,0
38316159,3,,0
37893394,3,,1
38237936,3,,1
38079321,3,,2
38225382,3,,2
38299356,3,,2
38455026,3,,2
38164280,3,,3
38184792,3,,4
38208127,3,,6
38091750,4,,1
38181330,4,,1
38350717,4,,1
38086572,4,,2
38428862,4,,2
37916325,4,,4
37917096,4,,6
38426333,4,,7
37899126,4,,10
38352671,4,,11
37914166,4,,76
38210000,4,,-1
37882028,5,,0
37903388,5,,0
38113999,5,,0
38122100,5,,0
38159799,5,,0
38112414,5,,1
38275795,5,,1
38290051,5,,1
38089451,5,,4
38436974,5,,68
38035859,6,,0
38168250,6,,0
37923538,6,,1
38082296,6,,1
38411330,6,,1
37872869,6,,2
38224753,6,,5
38324549,6,,46
38081270,7,,0
38365238,7,,0
38423592,7,,0
38246557,7,,1
38314246,7,,1
